%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680230951489546,733134,1374680230951489546,,0.031408943877,-0.00507475254903
1374680230952428143,733135,1374680230952428143,,0.0313918710258,-0.00511146457824
1374680230953022004,733136,1374680230953022004,,0.0313918710258,-0.00511146457824
1374680230953649667,733137,1374680230953649667,,0.031408943877,-0.00507475254903
1374680230954567661,733138,1374680230954567661,,0.0314652360588,-0.00509110739804
1374680230955194277,733139,1374680230955194277,,0.0315042570951,-0.00514374520723
1374680230955807204,733140,1374680230955807204,,0.0315430359385,-0.00519605630783
1374680230956412868,733141,1374680230956412868,,0.0315042570951,-0.00514374520723
1374680230957344830,733142,1374680230957344830,,0.0315042570951,-0.00514374520723
1374680230957953915,733143,1374680230957953915,,0.0315597021252,-0.00515967067251
1374680230958558601,733144,1374680230958558601,,0.0315597021252,-0.00515967067251
1374680230959484487,733145,1374680230959484487,,0.031598138129,-0.00521170117604
1374680230960097554,733146,1374680230960097554,,0.0315597021252,-0.00515967067251
1374680230960715160,733147,1374680230960715160,,0.0315597021252,-0.00515967067251
1374680230961638043,733148,1374680230961638043,,0.0315597021252,-0.00515967067251
1374680230962266614,733149,1374680230962266614,,0.031576323776,-0.00512338226787
1374680230962880938,733150,1374680230962880938,,0.031576323776,-0.00512338226787
1374680230963795370,733151,1374680230963795370,,0.031576323776,-0.00512338226787
1374680230964419961,733152,1374680230964419961,,0.0315597021252,-0.00515967067251
1374680230965054399,733153,1374680230965054399,,0.031521027138,-0.00510731665919
1374680230985883582,733154,1374680230985883582,,0.0316102184917,-0.00518222245557
1374680230985895665,733155,1374680230985895665,,0.0315042570951,-0.00514374520723
1374680230986507335,733156,1374680230986507335,,0.0315597021252,-0.00515967067251
1374680230987424560,733157,1374680230987424560,,0.0315597021252,-0.00515967067251
1374680230988053062,733158,1374680230988053062,,0.031665268185,-0.00519799863661
1374680230988664662,733159,1374680230988664662,,0.0317034297386,-0.00524998115928
1374680230989570992,733160,1374680230989570992,,0.031598138129,-0.00521170117604
1374680230990193139,733161,1374680230990193139,,0.031598138129,-0.00521170117604
1374680230990806764,733162,1374680230990806764,,0.031598138129,-0.00521170117604
1374680230991422136,733163,1374680230991422136,,0.031665268185,-0.00519799863661
1374680230992344320,733164,1374680230992344320,,0.031576323776,-0.00512338226787
1374680230992960809,733165,1374680230992960809,,0.031576323776,-0.00512338226787
1374680230993581768,733166,1374680230993581768,,0.0313286186046,-0.00521282464288
1374680230994499063,733167,1374680230994499063,,0.031521027138,-0.00510731665919
1374680230995113038,733168,1374680230995113038,,0.031521027138,-0.00510731665919
1374680230995742028,733169,1374680230995742028,,0.0314989404302,-0.00501826288747
1374680230996651711,733170,1374680230996651711,,0.0314989404302,-0.00501826288747
1374680230997267711,733171,1374680230997267711,,0.0314989404302,-0.00501826288747
1374680230997883362,733172,1374680230997883362,,0.0315377522284,-0.00507098575872
1374680230998818676,733173,1374680230998818676,,0.0314989404302,-0.00501826288747
1374680230999420079,733174,1374680230999420079,,0.0315377522284,-0.00507098575872
1374680231000337864,733175,1374680231000337864,,0.0315544325468,-0.00503475211375
1374680231000960010,733176,1374680231000960010,,0.0315544325468,-0.00503475211375
1374680231002508321,733177,1374680231002508321,,0.0316094341824,-0.00505109559586
1374680231002514188,733178,1374680231002514188,,0.0315929010693,-0.0050871907047
1374680231003123483,733179,1374680231003123483,,0.0315929010693,-0.0050871907047
1374680231003737947,733180,1374680231003737947,,0.0315929010693,-0.0050871907047
1374680231004344029,733181,1374680231004344029,,0.0315929010693,-0.0050871907047
1374680231005276410,733182,1374680231005276410,,0.0315929010693,-0.0050871907047
1374680231005881795,733183,1374680231005881795,,0.0315929010693,-0.0050871907047
1374680231006499471,733184,1374680231006499471,,0.0316600362087,-0.00507292623723
1374680231007432969,733185,1374680231007432969,,0.0317323650446,-0.00496410240437
1374680231008039681,733186,1374680231008039681,,0.0317323650446,-0.00496410240437
1374680231008653446,733187,1374680231008653446,,0.0316772550761,-0.00494717183515
1374680231009577097,733188,1374680231009577097,,0.0316939241854,-0.00491072010668
1374680231010192328,733189,1374680231010192328,,0.0317105482586,-0.00487436686228
1374680231010805814,733190,1374680231010805814,,0.0318173473886,-0.00491267515113
1374680231011728487,733191,1374680231011728487,,0.0317105482586,-0.00487436686228
1374680231012343999,733192,1374680231012343999,,0.0317488854916,-0.00492779067647
1374680231012961535,733193,1374680231012961535,,0.0317488854916,-0.00492779067647
1374680231013882602,733194,1374680231013882602,,0.0316939241854,-0.00491072010668
1374680231014507472,733195,1374680231014507472,,0.0319129809861,-0.00489238720943
1374680231015452634,733196,1374680231015452634,,0.0319828012555,-0.00487697553281
1374680231016036717,733197,1374680231016036717,,0.0318197629088,-0.00482069087667
1374680231016659771,733198,1374680231016659771,,0.031638467519,-0.00489349568169
1374680231017568266,733199,1374680231017568266,,0.031638467519,-0.00489349568169
1374680231017891561,733200,1374680231017891561,,0.0317842980532,-0.0049856843762
1374680231018805364,733201,1374680231018805364,,0.0317323650446,-0.00496410240437
1374680231019421085,733202,1374680231019421085,,0.0317157999824,-0.00500051219617
1374680231020343898,733203,1374680231020343898,,0.0316772550761,-0.00494717183515
1374680231020954031,733204,1374680231020954031,,0.0316772550761,-0.00494717183515
1374680231021579320,733205,1374680231021579320,,0.0316772550761,-0.00494717183515
1374680231022497454,733206,1374680231022497454,,0.0319281588811,-0.00485944261179
1374680231023113314,733207,1374680231023113314,,0.0317642039581,-0.00480284574311
1374680231023704241,733208,1374680231023704241,,0.0317473519468,-0.0048397605345
1374680231024344546,733209,1374680231024344546,,0.0317250958146,-0.00474788006913
1374680231025267918,733210,1374680231025267918,,0.0317250958146,-0.00474788006913
1374680231025882800,733211,1374680231025882800,,0.0318509889635,-0.00474987064272
1374680231026498242,733212,1374680231026498242,,0.0317810096772,-0.00476603235577
1374680231027421264,733213,1374680231027421264,,0.0317642039581,-0.00480284574311
1374680231028037334,733214,1374680231028037334,,0.0317473519468,-0.0048397605345
1374680231028651797,733215,1374680231028651797,,0.0316911289169,-0.00482189632948
