%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680211768631368,679026,1374680211768631368,,0.0127965862218,0.0598385936038
1374680211769255679,679027,1374680211769255679,,0.0128420415515,0.0600545971175
1374680211769870911,679028,1374680211769870911,,0.0126933901717,0.0595497597715
1374680211770774727,679029,1374680211770774727,,0.0128123394426,0.0595888219765
1374680211771409863,679030,1374680211771409863,,0.0128243075492,0.0597534438493
1374680211772013501,679031,1374680211772013501,,0.0126703613671,0.0596519250324
1374680211775410511,679032,1374680211775410511,,0.0126283687847,0.0596839797371
1374680211776013102,679033,1374680211776013102,,0.012548825247,0.0599332450613
1374680211776331788,679034,1374680211776331788,,0.012548825247,0.0599332450613
1374680211777253692,679035,1374680211777253692,,0.0126053416166,0.0597860146449
1374680211780331318,679036,1374680211780331318,,0.0124940948225,0.0598152480855
1374680211781254410,679037,1374680211781254410,,0.0124940948225,0.0598152480855
1374680211784332316,679038,1374680211784332316,,0.01230056144,0.0601808632982
1374680211787716894,679039,1374680211787716894,,0.0121419320774,0.0602653252123
1374680211789588081,679040,1374680211789588081,,0.0121135918842,0.0601352004472
1374680211790181313,679041,1374680211790181313,,0.0120077438734,0.060322558242
1374680211790773078,679042,1374680211790773078,,0.0121787576529,0.0605413347275
1374680211791716075,679043,1374680211791716075,,0.0122605170526,0.0603837837419
1374680211792324742,679044,1374680211792324742,,0.0121025447423,0.060056612516
1374680211792915599,679045,1374680211792915599,,0.0120568209631,0.0600274508264
1374680211793869282,679046,1374680211793869282,,0.0121007050215,0.0599084449943
1374680211794168412,679047,1374680211794168412,,0.0122227371191,0.0601111214897
1374680211795110641,679048,1374680211795110641,,0.0122592175437,0.060311021683
1374680211795717492,679049,1374680211795717492,,0.0122033232465,0.0602006736962
1374680211796613695,679050,1374680211796613695,,0.0120772540746,0.0600106707018
1374680211797254209,679051,1374680211797254209,,0.0121025447423,0.060056612516
1374680211797869232,679052,1374680211797869232,,0.0121533186158,0.0601844421403
1374680211798792813,679053,1374680211798792813,,0.0121212226658,0.0603786635555
1374680211799102559,679054,1374680211799102559,,0.0122233799293,0.0605185929893
1374680211800023207,679055,1374680211800023207,,0.0120913960226,0.0606608516098
1374680211800638927,679056,1374680211800638927,,0.0122540374517,0.0602515011929
1374680211801256115,679057,1374680211801256115,,0.0122427556361,0.060097062532
1374680211802183537,679058,1374680211802183537,,0.0122675735533,0.0603994882436
1374680211802796115,679059,1374680211802796115,,0.0121860015251,0.0606331544932
1374680211804029093,679060,1374680211804029093,,0.0122431101843,0.0604848214044
1374680211804946039,679061,1374680211804946039,,0.0123945695139,0.060253514676
1374680211805564553,679062,1374680211805564553,,0.0123694543735,0.0602076266415
1374680211806500077,679063,1374680211806500077,,0.0122871585353,0.0603661233645
1374680211807100503,679064,1374680211807100503,,0.01224256914,0.0604094480071
1374680211807722998,679065,1374680211807722998,,0.0122482708159,0.0600774285373
1374680211808638966,679066,1374680211808638966,,0.0123497337276,0.0598867227993
1374680211809253779,679067,1374680211809253779,,0.0121863674555,0.0602219653405
1374680211809871246,679068,1374680211809871246,,0.0122115186678,0.0602676434822
1374680211810821017,679069,1374680211810821017,,0.0123179818047,0.0600797561158
1374680211811409221,679070,1374680211811409221,,0.012256006029,0.0602242865505
1374680211812013208,679071,1374680211812013208,,0.0122096822439,0.0601197864837
1374680211812933367,679072,1374680211812933367,,0.0123251017519,0.0601513053523
1374680211813572554,679073,1374680211813572554,,0.0124521381298,0.0599488151863
1374680211814177240,679074,1374680211814177240,,0.012476624546,0.0599193605599
1374680211815101939,679075,1374680211815101939,,0.012476624546,0.0599193605599
1374680211815730231,679076,1374680211815730231,,0.0123741208063,0.0597031388415
1374680211816638796,679077,1374680211816638796,,0.0124753185065,0.0598465134625
1374680211817256821,679078,1374680211817256821,,0.0124130824038,0.059991508721
1374680211817870307,679079,1374680211817870307,,0.0124591302064,0.0600206696148
1374680211818479603,679080,1374680211818479603,,0.0127246556914,0.0598282188282
1374680211819408003,679081,1374680211819408003,,0.0124940948225,0.0598152480855
1374680211820014015,679082,1374680211820014015,,0.012520142185,0.0594689091567
1374680211820600752,679083,1374680211820600752,,0.0124823701761,0.0595849341067
1374680211821254746,679084,1374680211821254746,,0.0125591908861,0.059757046271
1374680211822177908,679085,1374680211822177908,,0.0126053416166,0.0597860146449
1374680211823719235,679086,1374680211823719235,,0.0126097762734,0.0593807899777
1374680211824331394,679087,1374680211824331394,,0.0126546963645,0.0593366290828
1374680211824954029,679088,1374680211824954029,,0.0126489447263,0.0596693098312
1374680211825880334,679089,1374680211825880334,,0.0125935583176,0.0595549937741
1374680211826484181,679090,1374680211826484181,,0.0125474261362,0.0595262131086
1374680211827100181,679091,1374680211827100181,,0.0125922506681,0.0594822105664
1374680211828018385,679092,1374680211828018385,,0.0125922506681,0.0594822105664
1374680211828639204,679093,1374680211828639204,,0.0125575162378,0.0596871011259
1374680211829257299,679094,1374680211829257299,,0.0125112581548,0.0596581197913
1374680211829870855,679095,1374680211829870855,,0.0127104337472,0.0594527381967
1374680211830776207,679096,1374680211830776207,,0.0127204212358,0.059277089611
1374680211831409179,679097,1374680211831409179,,0.0126692548986,0.0596516987963
1374680211832051230,679098,1374680211832051230,,0.0125562050162,0.0596140712164
1374680211832915795,679099,1374680211832915795,,0.0125562050162,0.0596140712164
1374680211833562665,679100,1374680211833562665,,0.0126639338473,0.0594238668604
1374680211834205554,679101,1374680211834205554,,0.0126639338473,0.0594238668604
1374680211835101059,679102,1374680211835101059,,0.0126127826988,0.0594672207798
1374680211835718875,679103,1374680211835718875,,0.0127204212358,0.059277089611
1374680211836611795,679104,1374680211836611795,,0.0126394856709,0.0594530646957
1374680211837254545,679105,1374680211837254545,,0.0126960611563,0.0593061204644
1374680211837873967,679106,1374680211837873967,,0.0128219085092,0.0594180937927
1374680211838484380,679107,1374680211838484380,,0.0128219085092,0.0594180937927
1374680211839100589,679108,1374680211839100589,,0.0127859158001,0.0591413860337
1374680211840011948,679109,1374680211840011948,,0.0126577610233,0.0594230712292
1374680211840639612,679110,1374680211840639612,,0.0127091156684,0.0593795228423
1374680211841563402,679111,1374680211841563402,,0.012765564975,0.0592327127492
1374680211842178704,679112,1374680211842178704,,0.0126577610233,0.0594230712292
1374680211842793237,679113,1374680211842793237,,0.012765564975,0.0592327127492
1374680211843727923,679114,1374680211843727923,,0.0127204212358,0.059277089611
1374680211844345879,679115,1374680211844345879,,0.0126025342231,0.0596430399804
1374680211844947282,679116,1374680211844947282,,0.0127204212358,0.059277089611
1374680211845564050,679117,1374680211845564050,,0.0126127826988,0.0594672207798
1374680211846486863,679118,1374680211846486863,,0.0127447434317,0.0592481039049
1374680211847103073,679119,1374680211847103073,,0.0126025342231,0.0596430399804
1374680211847718724,679120,1374680211847718724,,0.0126188215155,0.0594681426778
1374680211848631898,679121,1374680211848631898,,0.0126695842493,0.0596545945941
1374680211849266267,679122,1374680211849266267,,0.012624587798,0.0596985754706
1374680211849871372,679123,1374680211849871372,,0.0126303415147,0.0593656391064
1374680211850774210,679124,1374680211850774210,,0.0125796603136,0.0597424889368
1374680211851407740,679125,1374680211851407740,,0.0126258984528,0.0597714905443
1374680211852013054,679126,1374680211852013054,,0.0124900803685,0.059496952673
1374680211852917988,679127,1374680211852917988,,0.0125867141177,0.0594826719403
1374680211853563321,679128,1374680211853563321,,0.0125765266861,0.0593229877924
1374680211854177506,679129,1374680211854177506,,0.0124452900798,0.05987382642
1374680211855102483,679130,1374680211855102483,,0.0124913162564,0.0599028648806
1374680211855715969,679131,1374680211855715969,,0.0124710135225,0.05991715364
1374680211856332598,679132,1374680211856332598,,0.0124872402071,0.0594109031678
1374680211857253734,679133,1374680211857253734,,0.0123294075829,0.0594166161668
1374680211857872109,679134,1374680211857872109,,0.0123861056117,0.0592708607105
1374680211858486293,679135,1374680211858486293,,0.0123804064987,0.0596020262077
1374680211859408547,679136,1374680211859408547,,0.0122812063687,0.0598612229938
1374680211860061843,679137,1374680211860061843,,0.0123818030386,0.0600042461674
1374680211860639779,679138,1374680211860639779,,0.0122914716468,0.0596894644529
1374680211861563779,679139,1374680211861563779,,0.0123978056677,0.0595010076454
1374680211862179780,679140,1374680211862179780,,0.0122714621992,0.0596448678116
1374680211862794243,679141,1374680211862794243,,0.012297850964,0.0597636358946
1374680211863720967,679142,1374680211863720967,,0.0121795825332,0.0598781251374
1374680211864346186,679143,1374680211864346186,,0.0121144123569,0.0598635441671
1374680211864948847,679144,1374680211864948847,,0.0121144123569,0.0598635441671
1374680211865870193,679145,1374680211865870193,,0.0121758434387,0.0597195536055
1374680211866490383,679146,1374680211866490383,,0.0121645595325,0.0598945003567
1374680211867102612,679147,1374680211867102612,,0.0120587810876,0.0600820086865
1374680211867717076,679148,1374680211867717076,,0.0121645595325,0.0598945003567
1374680211868678022,679149,1374680211868678022,,0.012013361366,0.0600529992158
1374680211869255330,679150,1374680211869255330,,0.0121144123569,0.0598635441671
1374680211869871050,679151,1374680211869871050,,0.0122089222345,0.0598509454105
1374680211870819774,679152,1374680211870819774,,0.0120783641848,0.0600680342712
1374680211871409514,679153,1374680211871409514,,0.0120783641848,0.0600680342712
1374680211872341057,679154,1374680211872341057,,0.0120783641848,0.0600680342712
1374680211872917667,679155,1374680211872917667,,0.0121386700693,0.0598512638274
1374680211873563140,679156,1374680211873563140,,0.0120154680711,0.0601554293142
1374680211874178441,679157,1374680211874178441,,0.0122479755426,0.0601570985153
1374680211875099927,679158,1374680211875099927,,0.0122479755426,0.0601570985153
1374680211875717184,679159,1374680211875717184,,0.0121916084333,0.0599693256633
1374680211876332486,679160,1374680211876332486,,0.0120967151683,0.0599814648061
1374680211877256626,679161,1374680211877256626,,0.0122028861334,0.0597931998194
1374680211877871020,679162,1374680211877871020,,0.0122305276995,0.0602584637233
